id,date_message,id_member_anonymous,ddi,ddd,country,country_iso3,state,id_group_anonymous,media,media_type,media_url,has_media,has_media_url,trava_zap,mensagem,latitude,longitude,date_system,score_sentiment,score_misinformation,messenger,media_name,media_md5,viral,Misinformation,quantidade,text_processed
3351637,2023-10-02 23:33:23,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-02 23:33:33.540621,0.0,,whatsapp,,,1.0,0.0,44,youtu
3382278,2023-10-07 02:40:27,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-07 02:41:04.651909,0.0,,whatsapp,,,1.0,0.0,44,youtu
3409662,2023-10-10 21:56:33,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-10 21:56:54.661643,0.0,,whatsapp,,,1.0,0.0,44,youtu
3362158,2023-10-04 15:05:07,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,e0c37e3eb353201c2ca22096758128f5,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-04 15:04:55.857302,0.0,,whatsapp,,,1.0,0.0,44,youtu
3342510,2023-10-01 18:23:49,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,e0c37e3eb353201c2ca22096758128f5,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-01 18:23:51.569040,0.0,,whatsapp,,,1.0,0.0,44,youtu
3359238,2023-10-04 01:09:07,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-04 01:09:07.068952,0.0,,whatsapp,,,1.0,0.0,44,youtu
3343374,2023-10-01 21:17:56,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-01 21:17:52.591262,0.0,,whatsapp,,,1.0,0.0,44,youtu
3315000,2023-09-27 19:57:08,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,8ed6c0420f68c813294fa1f5b7ce19c5,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-09-28 02:40:48.182478,0.0,,whatsapp,,,1.0,0.0,44,youtu
3393948,2023-10-08 21:02:17,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-08 21:02:35.574248,0.0,,whatsapp,,,1.0,0.0,44,youtu
3348781,2023-10-02 17:02:51,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,8a7d67b4a8cd4eb39fd5ba17df14b3ed,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-02 17:02:43.350541,0.0,,whatsapp,,,1.0,0.0,44,youtu
3382900,2023-10-07 10:13:29,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,8ed6c0420f68c813294fa1f5b7ce19c5,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-07 10:13:29.009918,0.0,,whatsapp,,,1.0,0.0,44,youtu
3370771,2023-10-05 16:11:38,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-05 16:11:42.923722,0.0,,whatsapp,,,1.0,0.0,44,youtu
3363483,2023-10-04 18:22:42,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-04 18:22:33.954777,0.0,,whatsapp,,,1.0,0.0,44,youtu
3420248,2023-10-12 10:06:31,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-12 11:01:57.873731,0.0,,whatsapp,,,1.0,0.0,44,youtu
3350040,2023-10-02 19:58:29,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-02 19:58:41.842722,0.0,,whatsapp,,,1.0,0.0,44,youtu
3368323,2023-10-05 10:05:57,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-05 10:05:54.776862,0.0,,whatsapp,,,1.0,0.0,44,youtu
3338957,2023-10-01 02:50:15,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-01 02:50:08.882729,0.0,,whatsapp,,,1.0,0.0,44,youtu
3424429,2023-10-12 20:43:38,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,8a7d67b4a8cd4eb39fd5ba17df14b3ed,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-12 20:43:35.846520,0.0,,whatsapp,,,1.0,0.0,44,youtu
3447236,2023-10-17 23:48:52,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,8a7d67b4a8cd4eb39fd5ba17df14b3ed,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-17 23:48:43.112005,0.0,,whatsapp,,,1.0,0.0,44,youtu
3359356,2023-10-04 01:28:11,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-04 01:28:00.682473,0.0,,whatsapp,,,1.0,0.0,44,youtu
3363156,2023-10-04 17:34:47,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,82de07ebb32ec373efe7e6cc311cb309,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-04 17:34:39.512289,0.0,,whatsapp,,,1.0,0.0,44,youtu
3449072,2023-10-18 10:14:47,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,8a7d67b4a8cd4eb39fd5ba17df14b3ed,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-18 11:04:25.444855,0.0,,whatsapp,,,1.0,0.0,44,youtu
3339613,2023-10-01 10:18:35,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-01 10:18:28.121787,0.0,,whatsapp,,,1.0,0.0,44,youtu
3316168,2023-09-27 22:12:24,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-09-28 03:03:02.342102,0.0,,whatsapp,,,1.0,0.0,44,youtu
3363354,2023-10-04 18:02:29,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-04 18:03:10.075434,0.0,,whatsapp,,,1.0,0.0,44,youtu
3343373,2023-10-01 21:17:52,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,e0c37e3eb353201c2ca22096758128f5,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-01 21:17:44.639189,0.0,,whatsapp,,,1.0,0.0,44,youtu
3364397,2023-10-04 20:25:19,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-04 20:25:08.049991,0.0,,whatsapp,,,1.0,0.0,44,youtu
3355643,2023-10-03 16:37:15,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,82de07ebb32ec373efe7e6cc311cb309,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-03 16:37:04.840458,0.0,,whatsapp,,,1.0,0.0,44,youtu
3430176,2023-10-15 13:03:27,ba3cffd9754e8e71c08ac9401cb1748b,55,11,BRAZIL,BRA,SP,b0c34e4e06392b5d11498cb23eae2024,,,https://www.youtube.com/watch?v=5_yg4O1i9hE,False,True,False,https://youtu.be/5_yg4O1i9hE?si=R6JXcRft7NPev87L,-23.5506507,-46.6333824,2023-10-16 01:22:20.554819,0.0,,whatsapp,,,1.0,0.0,44,youtu
3546660,2023-11-05 10:15:45,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-11-05 10:23:22.546327,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3459768,2023-10-19 21:46:04,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-19 21:46:34.103490,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3423456,2023-10-12 18:38:21,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-12 18:38:20.495563,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3544833,2023-11-04 21:54:55,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-11-04 22:01:48.125086,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3310727,2023-09-27 09:12:35,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-27 15:05:18.523414,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3380601,2023-10-06 21:55:09,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-06 21:55:23.457217,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3532585,2023-11-03 03:51:43,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-11-03 11:34:58.100631,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3486077,2023-10-27 09:43:05,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-27 09:43:58.253116,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3482810,2023-10-23 21:54:59,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-23 21:55:05.620679,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3455747,2023-10-19 10:32:31,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-19 10:32:29.548411,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3412767,2023-10-11 09:57:50,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-11 09:57:59.945910,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3373128,2023-10-05 21:58:43,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-05 21:58:46.245512,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3514090,2023-10-31 22:07:19,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-31 22:11:18.082914,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3462287,2023-10-20 10:13:30,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-20 10:14:04.410233,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3434385,2023-10-16 04:10:08,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-16 04:33:48.064741,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3473646,2023-10-22 10:10:04,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-22 10:10:10.664599,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3446083,2023-10-17 21:36:43,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-17 21:36:45.387231,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3441875,2023-10-17 10:20:45,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-17 11:53:49.253151,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3193253,2023-09-01 21:49:12,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-02 00:28:12.545861,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3318425,2023-09-28 09:23:58,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-28 10:17:11.781899,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3535842,2023-11-03 16:24:01,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-11-03 19:52:16.680109,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3223807,2023-09-13 09:43:43,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-13 13:45:50.522187,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3243741,2023-09-15 21:48:08,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-16 07:25:34.095529,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3288800,2023-09-22 21:53:50,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-23 16:18:56.793439,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3293584,2023-09-23 21:29:16,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-24 16:19:40.898324,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3396658,2023-10-09 10:04:08,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-09 11:45:56.363277,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3247161,2023-09-16 09:01:16,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-16 16:29:17.999191,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3232506,2023-09-14 09:40:34,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-15 05:31:08.088685,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3556460,2023-11-09 09:27:12,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-11-09 20:28:19.051221,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3189148,2023-09-01 08:58:22,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-01 10:13:10.071872,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3276088,2023-09-20 21:39:59,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-21 09:34:35.124068,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3476792,2023-10-22 21:33:27,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-22 21:33:23.975244,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3580583,2023-11-15 09:51:07,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-11-15 09:51:25.395058,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3409528,2023-10-10 21:43:54,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-10-10 21:44:03.522596,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3538172,2023-11-03 22:07:15,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-11-04 00:31:18.241411,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3561720,2023-11-09 22:03:05,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-11-10 22:46:57.471936,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
3189182,2023-09-01 09:19:26,21611bacb8f8d42790087eae677e7863,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,LEMBRETE IMPORTANTE: N?O ESQUE?A DE L? A PALAVRA DO SENHOR.?,-5.3264703,-39.7156073,2023-09-01 10:20:02.094696,0.0258,,whatsapp,,,1.0,0.0,40,lembrete importante esquea l palavra senhor
