Unnamed: 0,id,date_message,id_member_anonymous,ddi,ddd,country,country_iso3,state,id_group_anonymous,media,media_type,media_url,has_media,has_media_url,trava_zap,mensagem,latitude,longitude,date_system,score_sentiment,score_misinformation,messenger,media_name,media_md5,viral,Misinformation,text_processed
1889,3437316,2023-10-16 17:50:54,ca9f8e50cea929448d2d058aead8ed8c,55,83,BRAZIL,BRA,PB,6fb204781074ea35ab1e957ba150c56f,c785b011a9d2c35ea64968a8702536d5.jfif,image/jpeg,,True,False,False,"*MUNDO: OFICIAL DO HAMAS REVELA DETALHE SOBRE PLANO ELABORADO PARA ATACAR ISRAEL DE SURPRESA; ASSISTA*

https://www.pensandodireita.com/2023/10/mundo-oficial-do-hamas-revela-detalhe.html?m=1",-7.1219366,-36.7246845,2023-10-16 17:51:05.410345,128.0,,whatsapp,,c785b011a9d2c35ea64968a8702536d5,1.0,1.0,mundo oficial hamas revela detalhe sobre plano elaborado atacar israel surpresa assista pensandodireita
2932,3233587,2023-09-14 14:24:29,630beb0e66ab2dcbc06feccf08890e42,55,71,BRAZIL,BRA,BA,3b3e64e81c3e3f3bfc5ba76ddb90fb2d,,,,False,False,False,?,-12.285251,-41.9294776,2023-09-15 06:48:25.022974,0.0,,whatsapp,,,1.0,0.0,
1438,3533901,2023-11-03 11:52:34,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-11-03 13:31:42.292465,0.0,,whatsapp,,,1.0,0.0,
2804,3328139,2023-09-29 17:42:07,825f6e0495d74e2852516e1d6debf539,55,11,BRAZIL,BRA,SP,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,?,-23.5506507,-46.6333824,2023-09-29 17:44:41.045065,0.0,,whatsapp,,,1.0,0.0,
2800,3387737,2023-10-07 23:30:38,cb534910ccf2d3f08f491ac474df6d11,55,73,BRAZIL,BRA,BA,965d3441670ca3f9f7d84f7658d2d025,,,,False,False,False,?,-12.285251,-41.9294776,2023-10-07 23:30:41.275275,0.0,,whatsapp,,,1.0,0.0,
2790,3452535,2023-10-18 20:50:32,0491b0c14be8cab572cc458ce7c8630c,55,85,BRAZIL,BRA,CE,64413647daa2460b187cfd1d25f50634,883c01a0591c924e2d233a7f5d7bd329.jfif,image/jpeg,,True,False,False,?,-5.3264703,-39.7156073,2023-10-18 20:50:21.636048,0.0,,whatsapp,,883c01a0591c924e2d233a7f5d7bd329,1.0,0.0,
1420,3319073,2023-09-28 11:50:20,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-09-28 11:50:17.160591,0.0,,whatsapp,,,1.0,0.0,
2865,3494070,2023-10-28 15:13:06,825f6e0495d74e2852516e1d6debf539,55,11,BRAZIL,BRA,SP,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,?,-23.5506507,-46.6333824,2023-10-28 15:14:48.259211,0.0,,whatsapp,,,1.0,0.0,
2891,3561644,2023-11-09 21:50:15,dfa1b686bcefa2de94e6e263b20857dc,55,43,BRAZIL,BRA,PR,aa0703b0ccc34be2545ea7ed8c6e7010,,,,False,False,False,?,-24.4842187,-51.8148872,2023-11-10 22:26:46.356573,0.0,,whatsapp,,,1.0,0.0,
1383,3239628,2023-09-15 13:50:33,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-09-15 23:01:40.110190,0.0,,whatsapp,,,1.0,0.0,
2840,3583466,2023-11-15 15:18:23,bc7442e415eea4a935849292ac5925c4,55,85,BRAZIL,BRA,CE,e6741046e5863b040321cb8512956033,,,,False,False,False,?,-5.3264703,-39.7156073,2023-11-15 15:18:49.436086,0.0,,whatsapp,,,1.0,0.0,
1387,3404556,2023-10-10 09:43:05,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-10-10 09:45:26.870687,0.0,,whatsapp,,,1.0,0.0,
1432,3190981,2023-09-01 15:14:37,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-01 16:12:17.081732,0.0,,whatsapp,,,1.0,0.0,
1397,3286935,2023-09-22 13:59:37,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-23 06:05:06.785896,0.0,,whatsapp,,,1.0,0.0,
1405,3261401,2023-09-18 09:28:04,cadcf79b0394f5dc6c2fb497c8aa0e39,44,,GUERNSEY,GGY,,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,49.4566233,-2.5822348,2023-09-19 00:53:14.585954,0.0,,whatsapp,,,1.0,0.0,
1470,3366225,2023-10-04 23:34:09,269378c725a4f3dcaabfcc4fa689e2e0,55,41,BRAZIL,BRA,PR,258c2f6b782342fa46e7e1c2052ae214,,,,False,False,False,?,-24.4842187,-51.8148872,2023-10-04 23:34:22.283956,0.0,,whatsapp,,,1.0,0.0,
2895,3282116,2023-09-21 20:15:58,dd4e8ec1f92c822c4f6362ac52e81c87,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,?,-5.3264703,-39.7156073,2023-09-22 09:15:53.001393,0.0,,whatsapp,,,1.0,0.0,
1454,3232820,2023-09-14 11:17:35,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-15 05:54:50.013378,0.0,,whatsapp,,,1.0,0.0,
1455,3346764,2023-10-02 12:15:49,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-10-02 12:19:36.971427,0.0,,whatsapp,,,1.0,0.0,
1487,3512125,2023-10-31 17:35:06,513010a742d7a832eb85618bac0133f3,55,73,BRAZIL,BRA,BA,965d3441670ca3f9f7d84f7658d2d025,,,,False,False,False,?,-12.285251,-41.9294776,2023-10-31 17:38:48.694610,0.0,,whatsapp,,,1.0,0.0,
2779,3446847,2023-10-17 23:22:34,74d3943d8c21e44550eda0e627e980df,55,27,BRAZIL,BRA,ES,aae68397c7fd9d8dad7f0991876afd4c,,,,False,False,False,?,-19.5687682,-40.1721991,2023-10-17 23:22:45.580316,0.0,,whatsapp,,,1.0,0.0,
1490,3216296,2023-09-12 13:26:21,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-09-12 16:19:24.812738,0.0,,whatsapp,,,1.0,0.0,
1382,3239618,2023-09-15 13:48:25,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-15 22:58:06.100522,0.0,,whatsapp,,,1.0,0.0,
1386,3199101,2023-09-02 16:50:58,aaaa14b1b168df5f0e56cc54e41bf728,55,84,BRAZIL,BRA,RN,b5a0f1f01df8b5c052337dccdb4c3d70,781fa793733efafc311e88e1cfb10e6b.m4v,video/mp4,,True,False,False,?,-5.6781175,-36.4781776,2023-09-02 17:17:24.971382,0.0,,whatsapp,,781fa793733efafc311e88e1cfb10e6b,1.0,0.0,
1393,3189159,2023-09-01 09:06:35,cadcf79b0394f5dc6c2fb497c8aa0e39,44,,GUERNSEY,GGY,,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,49.4566233,-2.5822348,2023-09-01 10:16:22.642647,0.0,,whatsapp,,,1.0,0.0,
1492,3502487,2023-10-30 09:48:59,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-10-31 02:20:39.990477,0.0,,whatsapp,,,1.0,0.0,
2832,3406585,2023-10-10 15:07:02,bf574304331159398e0d4a2f6f3fe2d3,55,11,BRAZIL,BRA,SP,229cef15a1f190e3a1af6c3d4188ff66,,,,False,False,False,?,-23.5506507,-46.6333824,2023-10-10 15:07:09.773833,0.0,,whatsapp,,,1.0,0.0,
1459,3353055,2023-10-03 04:45:43,8bd3588db01c2dcf1898d61b9cfb86a2,55,69,BRAZIL,BRA,RO,8a31ab709cad3888850799ce82570b12,2ed9670566acd4a4bd20f8df21b50afc.m4v,video/mp4,,True,False,False,?,2.135138,-61.3631922,2023-10-03 04:45:34.133247,0.0,,whatsapp,,2ed9670566acd4a4bd20f8df21b50afc,1.0,0.0,
2923,3348788,2023-10-02 17:04:08,6fb6e708a4138aba08cad6b27a88d6ae,55,91,BRAZIL,BRA,PA,6fb204781074ea35ab1e957ba150c56f,,,,False,False,False,?,-4.7493933,-52.8973006,2023-10-02 17:04:04.775904,0.0,,whatsapp,,,1.0,0.0,
1485,3227358,2023-09-13 13:35:26,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-14 07:04:50.918213,0.0,,whatsapp,,,1.0,0.0,
2889,3301296,2023-09-25 11:54:36,b37b36399bf7b9953c59be51c879b43f,55,22,BRAZIL,BRA,RJ,ac76b3c9e35ebd69afa6d26f79c91175,,,,False,False,False,?,-22.9110137,-43.2093727,2023-09-26 13:53:56.671074,0.0,,whatsapp,,,1.0,0.0,
1418,3449963,2023-10-18 13:09:10,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-10-18 13:09:01.650475,0.0,,whatsapp,,,1.0,0.0,
1446,3309676,2023-09-27 00:08:09,d4da39bbf91ffb918c8a70178fe9ca82,55,61,BRAZIL,BRA,DF,c014e1c0fb75f0e00ac6680c028b2848,,,,False,False,False,?,19.4326296,-99.1331785,2023-09-27 14:04:36.919321,0.0,,whatsapp,,,1.0,0.0,
1469,3522896,2023-11-02 11:50:11,7811f6573b367c2e40af653991d8b7a9,55,66,BRAZIL,BRA,MT,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,?,-12.2115009,-55.5716547,2023-11-02 12:37:45.862192,0.0,,whatsapp,,,1.0,0.0,
1408,3516760,2023-11-01 11:47:29,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-11-01 12:19:43.112458,0.0,,whatsapp,,,1.0,0.0,
1433,3261918,2023-09-18 12:13:39,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-09-19 03:01:04.459247,0.0,,whatsapp,,,1.0,0.0,
1479,3246596,2023-09-16 05:10:39,cadcf79b0394f5dc6c2fb497c8aa0e39,44,,GUERNSEY,GGY,,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,49.4566233,-2.5822348,2023-09-16 14:15:49.870349,0.0,,whatsapp,,,1.0,0.0,
2855,3525721,2023-11-02 15:28:48,81a7edcd5b64a0c93158d59c2a36fbcd,55,85,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,?,-5.3264703,-39.7156073,2023-11-02 22:13:41.133670,0.0,,whatsapp,,,1.0,0.0,
2803,3444190,2023-10-17 17:28:08,3bd690be70eb0c1bea18aa9b62b7c806,55,85,BRAZIL,BRA,CE,e222f8ccb5095d6d1e1d71723c719bb7,31a0df39934b1fabd8d38a76a8af0e0c.m4v,video/mp4,,True,False,False,?,-5.3264703,-39.7156073,2023-10-17 17:28:00.367147,0.0,,whatsapp,,31a0df39934b1fabd8d38a76a8af0e0c,1.0,0.0,
1394,3318896,2023-09-28 11:11:05,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-28 11:11:02.240646,0.0,,whatsapp,,,1.0,0.0,
1465,3273842,2023-09-20 12:11:02,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-21 06:42:10.402066,0.0,,whatsapp,,,1.0,0.0,
2906,3257570,2023-09-17 13:19:11,825f6e0495d74e2852516e1d6debf539,55,11,BRAZIL,BRA,SP,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,?,-23.5506507,-46.6333824,2023-09-18 08:57:57.052072,0.0,,whatsapp,,,1.0,0.0,
1463,3455852,2023-10-19 10:57:33,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-10-19 10:57:21.474858,0.0,,whatsapp,,,1.0,0.0,
2783,3241298,2023-09-15 16:19:51,825f6e0495d74e2852516e1d6debf539,55,11,BRAZIL,BRA,SP,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,?,-23.5506507,-46.6333824,2023-09-16 03:59:10.367266,0.0,,whatsapp,,,1.0,1.0,
1440,3267494,2023-09-19 11:55:25,cadcf79b0394f5dc6c2fb497c8aa0e39,44,,GUERNSEY,GGY,,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,49.4566233,-2.5822348,2023-09-20 02:53:17.879387,0.0,,whatsapp,,,1.0,0.0,
1410,3209863,2023-09-04 11:56:48,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-04 12:12:33.427971,0.0,,whatsapp,,,1.0,0.0,
1416,3449908,2023-10-18 12:58:05,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-10-18 12:57:56.738392,0.0,,whatsapp,,,1.0,0.0,
2909,3207691,2023-09-03 23:46:14,39ae52b5bce104fb6cf5167f977c9086,55,73,BRAZIL,BRA,BA,965d3441670ca3f9f7d84f7658d2d025,,,,False,False,False,?,-12.285251,-41.9294776,2023-09-04 01:01:56.061976,0.0,,whatsapp,,,1.0,0.0,
1449,3311987,2023-09-27 12:46:54,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-09-28 01:39:44.942602,0.0,,whatsapp,,,1.0,0.0,
1493,3479794,2023-10-23 13:27:44,e1e9542a34f9b17fe81646835dd35b3c,55,66,BRAZIL,BRA,MT,c3b1d1889661f9d78078e3fca8aeed44,,,,False,False,False,?,-12.2115009,-55.5716547,2023-10-23 13:27:53.990985,0.0,,whatsapp,,,1.0,0.0,
1480,3232939,2023-09-14 11:51:56,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-09-15 06:00:04.031215,0.0,,whatsapp,,,1.0,0.0,
1437,3217419,2023-09-12 15:20:13,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-09-12 20:50:57.690409,0.0,,whatsapp,,,1.0,0.0,
1491,3227383,2023-09-13 13:40:31,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-09-14 07:23:52.235477,0.0,,whatsapp,,,1.0,0.0,
2930,3408861,2023-10-10 20:34:50,b0804292d25d898e8cb5c643e7942038,55,44,BRAZIL,BRA,PR,60a41cb777e7f6ba36128a7e40b8a6a5,,,,False,False,False,?,-24.4842187,-51.8148872,2023-10-10 20:35:02.692526,0.0,,whatsapp,,,1.0,0.0,
1484,3545110,2023-11-04 22:59:34,fc6376496e7283ff60cb46c9d7dd3f54,55,27,BRAZIL,BRA,ES,ca6cb66d568b8975750aa42bdf898280,,,,False,False,False,?,-19.5687682,-40.1721991,2023-11-04 23:06:13.626042,0.0,,whatsapp,,,1.0,0.0,
1391,3508990,2023-10-31 09:47:30,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-10-31 11:15:20.201494,0.0,,whatsapp,,,1.0,0.0,
1447,3397212,2023-10-09 11:52:35,88354f069423ce78c6bac59f3d9abaa3,55,62,BRAZIL,BRA,GO,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-15.9323662,-50.1392928,2023-10-09 12:35:38.134375,0.0,,whatsapp,,,1.0,0.0,
1472,3572575,2023-11-14 10:35:03,0df9f9a98c3f822187a2dd33b6daf4f5,55,48,BRAZIL,BRA,SC,e5838581d00d1dd8d94d606e2a5dfe58,,,,False,False,False,?,-27.0628367,-51.114965,2023-11-15 01:19:02.056022,0.0,,whatsapp,,,1.0,0.0,
2856,3271666,2023-09-19 21:00:34,74d3943d8c21e44550eda0e627e980df,55,27,BRAZIL,BRA,ES,aae68397c7fd9d8dad7f0991876afd4c,,,,False,False,False,?,-19.5687682,-40.1721991,2023-09-20 22:02:36.673382,0.0,,whatsapp,,,1.0,0.0,
3937,3370790,2023-10-05 16:15:41,b76d614e236948cc718ec6bc4c13f267,55,91,BRAZIL,BRA,PA,b0c34e4e06392b5d11498cb23eae2024,eefe5d1ecffd8e69c5819f873a89114d.m4v,video/mp4,,True,False,False,?,-4.7493933,-52.8973006,2023-10-05 16:16:22.826763,0.0,,whatsapp,,eefe5d1ecffd8e69c5819f873a89114d,1.0,1.0,
3933,3352008,2023-10-03 00:15:22,e11a26d2069895f0031ff68022e69e43,55,74,BRAZIL,BRA,BA,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,?,-12.285251,-41.9294776,2023-10-03 00:15:14.147205,0.0,,whatsapp,,,1.0,1.0,
3975,3372697,2023-10-05 20:51:15,e11a26d2069895f0031ff68022e69e43,55,74,BRAZIL,BRA,BA,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,?,-12.285251,-41.9294776,2023-10-05 20:51:15.006045,0.0,,whatsapp,,,1.0,1.0,
458,3389112,2023-10-08 02:56:43,9918b5c100fd8cf59ca10c4de0418102,55,11,BRAZIL,BRA,SP,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,Kkkk,-23.5506507,-46.6333824,2023-10-08 02:56:41.007680,0.0,,whatsapp,,,1.0,0.0,kk
451,3579028,2023-11-15 05:17:35,0205707abcd534e58c994dfbe1493a6f,55,27,BRAZIL,BRA,ES,229cef15a1f190e3a1af6c3d4188ff66,,,,False,False,False,Kkkk,-19.5687682,-40.1721991,2023-11-15 06:30:29.016527,0.0,,whatsapp,,,1.0,0.0,kk
447,3195355,2023-09-02 02:00:38,74d3943d8c21e44550eda0e627e980df,55,27,BRAZIL,BRA,ES,aae68397c7fd9d8dad7f0991876afd4c,,,,False,False,False,Kkkk,-19.5687682,-40.1721991,2023-09-02 04:59:12.573426,0.0,,whatsapp,,,1.0,0.0,kk
498,3345171,2023-10-02 01:51:53,b71fe0ca7e5e4957f3543f6d457dd214,55,16,BRAZIL,BRA,SP,8a31ab709cad3888850799ce82570b12,,,,False,False,False,Kkkk,-23.5506507,-46.6333824,2023-10-02 01:51:45.656110,0.0,,whatsapp,,,1.0,0.0,kk
518,3318118,2023-09-28 04:31:04,a7cd207cf04eca0e47a157071df25118,55,67,BRAZIL,BRA,MS,aae68397c7fd9d8dad7f0991876afd4c,,,,False,False,False,Kkkk,-19.5852564,-54.4794731,2023-09-28 04:31:21.844680,0.0,,whatsapp,,,1.0,0.0,kk
479,3582601,2023-11-15 13:40:09,16766dd152cba3e70c436ad960503749,55,27,BRAZIL,BRA,ES,965d3441670ca3f9f7d84f7658d2d025,,,,False,False,False,Kkkk,-19.5687682,-40.1721991,2023-11-15 13:40:09.973310,0.0,,whatsapp,,,1.0,0.0,kk
471,3549161,2023-11-05 17:32:43,22fee573a8587c339c076d83e0015f1e,55,71,BRAZIL,BRA,BA,229cef15a1f190e3a1af6c3d4188ff66,e84ecaafaded0049376d5928bd6a3a40.m4v,video/mp4,,True,False,False,Kkkk,-12.285251,-41.9294776,2023-11-06 01:12:14.871628,0.0,,whatsapp,,e84ecaafaded0049376d5928bd6a3a40,1.0,0.0,kk
522,3582621,2023-11-15 13:41:57,16766dd152cba3e70c436ad960503749,55,27,BRAZIL,BRA,ES,965d3441670ca3f9f7d84f7658d2d025,,,,False,False,False,Kkkk,-19.5687682,-40.1721991,2023-11-15 13:42:00.614888,0.0,,whatsapp,,,1.0,0.0,kk
434,3480015,2023-10-23 14:20:43,353fd6184422373573db75cee1036ebd,55,19,BRAZIL,BRA,SP,403ce8a136d1abc841564d6c365a6add,,,,False,False,False,Kkkk,-23.5506507,-46.6333824,2023-10-23 14:20:38.111015,0.0,,whatsapp,,,1.0,0.0,kk
490,3221083,2023-09-12 22:51:18,b13078dee3bc11bc63ddf84ad4b53665,55,85,BRAZIL,BRA,CE,5c2d27bc1db514d822caa2b92eb4253c,,,,False,False,False,Kkkk,-5.3264703,-39.7156073,2023-09-13 07:19:53.472950,0.0,,whatsapp,,,1.0,0.0,kk
485,3327647,2023-09-29 16:56:37,6eae00c97746ffbca667f7b6b1352bb6,55,11,BRAZIL,BRA,SP,229cef15a1f190e3a1af6c3d4188ff66,,,,False,False,False,Kkkk,-23.5506507,-46.6333824,2023-09-29 17:02:14.737406,0.0,,whatsapp,,,1.0,0.0,kk
496,3416884,2023-10-11 20:05:48,2fe22996ad16c4c2e3218eebbb88d713,55,11,BRAZIL,BRA,SP,992ad59ad0b193006afe7d52ab194201,,,,False,False,False,Kkkk,-23.5506507,-46.6333824,2023-10-11 20:06:46.665212,0.0,,whatsapp,,,1.0,0.0,kk
411,3425004,2023-10-12 21:59:56,22fee573a8587c339c076d83e0015f1e,55,71,BRAZIL,BRA,BA,229cef15a1f190e3a1af6c3d4188ff66,,,,False,False,False,Kkkk,-12.285251,-41.9294776,2023-10-12 21:59:54.517229,0.0,,whatsapp,,,1.0,0.0,kk
525,3438061,2023-10-16 19:22:50,ea710e1f684292ddecfd2811205ad4eb,55,85,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,Kkkk,-5.3264703,-39.7156073,2023-10-16 19:27:16.437991,0.0,,whatsapp,,,1.0,0.0,kk
455,3383077,2023-10-07 11:16:18,ea710e1f684292ddecfd2811205ad4eb,55,85,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,Kkkk,-5.3264703,-39.7156073,2023-10-07 11:16:26.880456,0.0,,whatsapp,,,1.0,0.0,kk
513,3588158,2023-11-16 01:12:31,a4cdd5e96b2da542457e041b100e810b,55,75,BRAZIL,BRA,BA,229cef15a1f190e3a1af6c3d4188ff66,,,,False,False,False,Kkkk,-12.285251,-41.9294776,2023-11-16 01:15:05.118470,0.0,,whatsapp,,,1.0,0.0,kk
506,3269976,2023-09-19 19:25:17,b71fe0ca7e5e4957f3543f6d457dd214,55,16,BRAZIL,BRA,SP,8a31ab709cad3888850799ce82570b12,,,,False,False,False,Kkkk,-23.5506507,-46.6333824,2023-09-20 14:12:47.572412,0.0,,whatsapp,,,1.0,0.0,kk
535,3331260,2023-09-29 23:28:07,f9f0914fde628f8b2876d9627752653d,55,21,BRAZIL,BRA,RJ,aae68397c7fd9d8dad7f0991876afd4c,,,,False,False,False,Kkkk,-22.9110137,-43.2093727,2023-09-29 23:28:22.258464,0.0,,whatsapp,,,1.0,0.0,kk
486,3389424,2023-10-08 03:41:52,9918b5c100fd8cf59ca10c4de0418102,55,11,BRAZIL,BRA,SP,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,Kkkk,-23.5506507,-46.6333824,2023-10-08 03:42:21.139526,0.0,,whatsapp,,,1.0,0.0,kk
437,3191208,2023-09-01 15:50:50,8bd3588db01c2dcf1898d61b9cfb86a2,55,69,BRAZIL,BRA,RO,8a31ab709cad3888850799ce82570b12,,,,False,False,False,Kkkk,2.135138,-61.3631922,2023-09-01 16:57:06.042142,0.0,,whatsapp,,,1.0,0.0,kk
511,3225104,2023-09-13 09:52:42,b13078dee3bc11bc63ddf84ad4b53665,55,85,BRAZIL,BRA,CE,5c2d27bc1db514d822caa2b92eb4253c,,,,False,False,False,Kkkk,-5.3264703,-39.7156073,2023-09-13 19:05:58.311905,0.0,,whatsapp,,,1.0,0.0,kk
422,3370658,2023-10-05 15:55:28,b76d614e236948cc718ec6bc4c13f267,55,91,BRAZIL,BRA,PA,b0c34e4e06392b5d11498cb23eae2024,98dfb7289383839a436f34e90c81c134.m4v,video/mp4,,True,False,False,Kkkk,-4.7493933,-52.8973006,2023-10-05 15:55:29.811221,0.0,,whatsapp,,98dfb7289383839a436f34e90c81c134,1.0,0.0,kk
462,3221519,2023-09-12 23:09:53,94f2513aa4fbbf9bc0db3d4f29411f5d,55,85,BRAZIL,BRA,CE,850f9667887d1e328cd60a378c7b5dd0,,,,False,False,False,Kkkk,-5.3264703,-39.7156073,2023-09-13 07:46:25.145157,0.0,,whatsapp,,,1.0,0.0,kk
516,3553227,2023-11-08 21:41:14,1418b529e5ff3989731c564773316153,55,47,BRAZIL,BRA,SC,59324f9be83e4ddff1e1dbf4b53bc803,cf8b99c97af0eca39ef5665d8bf0cc43.m4v,video/mp4,,True,False,False,Kkkk,-27.0628367,-51.114965,2023-11-09 03:57:07.754000,0.0,,whatsapp,,cf8b99c97af0eca39ef5665d8bf0cc43,1.0,0.0,kk
515,3471165,2023-10-21 20:02:10,64820366de6883140dbbefb71a80072a,55,44,BRAZIL,BRA,PR,77bd8ab7c025d230ba757068a4c0688f,,,,False,False,False,Kkkk,-24.4842187,-51.8148872,2023-10-21 20:02:07.868878,0.0,,whatsapp,,,1.0,0.0,kk
403,3564770,2023-11-10 16:32:27,41487d15026342f99c8db4d1aece2b45,55,11,BRAZIL,BRA,SP,aae68397c7fd9d8dad7f0991876afd4c,,,,False,False,False,Kkkk,-23.5506507,-46.6333824,2023-11-11 13:12:46.831602,0.0,,whatsapp,,,1.0,0.0,kk
432,3594448,2023-11-18 19:02:44,17f6132f4963104df587f2a7d3841ea8,55,21,BRAZIL,BRA,RJ,e6741046e5863b040321cb8512956033,,,,False,False,False,Kkkk,-22.9110137,-43.2093727,2023-11-19 11:24:35.692045,0.0,,whatsapp,,,1.0,0.0,kk
